trip_id,customer_id,promo_id,promo_name,redeemed_date,promo_cost
TRIP0099634,CUST02366,PROMO0000,Christmas Bonus,2025-10-24,7.29
TRIP0000013,CUST00000,PROMO0025,Birthday Bonus,2024-09-25,8.58
TRIP0083026,CUST01978,PROMO0027,Business Class,2025-12-03,15.47
TRIP0041457,CUST00976,PROMO0037,Premium Pass,2025-03-13,3.93
TRIP0036997,CUST00872,PROMO0007,Valentine's Special,2025-06-19,16.89
TRIP0121726,CUST02882,PROMO0025,Birthday Bonus,2025-01-28,5.19
TRIP0020644,CUST00487,PROMO0036,Late Night Saver,2025-08-08,13.15
TRIP0040576,CUST00957,PROMO0004,Black Friday,2025-01-13,4.98
TRIP0005545,CUST00139,PROMO0030,VIP Membership,2024-03-13,9.34
TRIP0004977,CUST00122,PROMO0004,Black Friday,2025-01-14,2.84
TRIP0066812,CUST01595,PROMO0004,Black Friday,2024-12-23,2.91
TRIP0045784,CUST01080,PROMO0008,Business Class,2024-04-04,23.64
TRIP0028947,CUST00686,PROMO0034,Refer & Earn,2025-10-01,6.8
TRIP0061711,CUST01471,PROMO0000,Christmas Bonus,2025-11-08,10.93
TRIP0097520,CUST02314,PROMO0021,Holiday Rush,2025-03-01,15.44
TRIP0019371,CUST00456,PROMO0039,Airport Express,2024-05-06,10.15
TRIP0080047,CUST01907,PROMO0007,Valentine's Special,2024-12-16,24.57
TRIP0003720,CUST00090,PROMO0023,Student Discount,2023-05-25,11.22
TRIP0072944,CUST01738,PROMO0024,Student Discount,2025-04-18,24.16
TRIP0043589,CUST01029,PROMO0022,Refer & Earn,2024-11-25,8.63
TRIP0084673,CUST02017,PROMO0021,Holiday Rush,2025-02-25,20.99
TRIP0011533,CUST00271,PROMO0012,Back to School,2025-08-06,6.33
TRIP0123540,CUST02926,PROMO0012,Back to School,2025-05-31,9.49
TRIP0067937,CUST01621,PROMO0017,Christmas Bonus,2025-06-16,18.2
TRIP0118372,CUST02808,PROMO0010,Christmas Bonus,2024-02-10,9.04
TRIP0097827,CUST02321,PROMO0013,Senior Special,2025-10-04,10.79
TRIP0038901,CUST00918,PROMO0000,Christmas Bonus,2025-11-09,9.92
TRIP0040092,CUST00947,PROMO0002,Back to School,2024-12-05,2.43
TRIP0056690,CUST01348,PROMO0010,Christmas Bonus,2024-03-06,12.69
TRIP0124165,CUST02941,PROMO0000,Christmas Bonus,2025-11-04,9.07
TRIP0071919,CUST01714,PROMO0031,Business Class,2024-09-04,13.17
TRIP0019159,CUST00453,PROMO0021,Holiday Rush,2025-03-12,13.32
TRIP0074656,CUST01779,PROMO0036,Late Night Saver,2025-08-03,13.62
TRIP0000506,CUST00011,PROMO0002,Back to School,2024-07-09,2.39
TRIP0123596,CUST02927,PROMO0033,New User Welcome,2024-02-01,13.88
TRIP0011212,CUST00265,PROMO0018,Business Class,2025-04-09,3.54
TRIP0016326,CUST00391,PROMO0028,Festival Pass,2023-05-02,9.06
TRIP0010687,CUST00252,PROMO0034,Refer & Earn,2023-08-17,6.19
TRIP0104628,CUST02485,PROMO0012,Back to School,2025-10-01,9.15
TRIP0105977,CUST02520,PROMO0026,Seasonal Promo,2025-05-19,23.52
TRIP0035708,CUST00845,PROMO0019,Back to School,2024-10-02,12.45
TRIP0005655,CUST00141,PROMO0029,Group Ride Deal,2025-07-11,3.38
TRIP0054397,CUST01288,PROMO0013,Senior Special,2025-10-03,10.64
TRIP0066858,CUST01596,PROMO0019,Back to School,2025-12-15,13.13
TRIP0012533,CUST00296,PROMO0026,Seasonal Promo,2025-05-16,17.43
TRIP0100099,CUST02377,PROMO0013,Senior Special,2025-10-08,9.79
TRIP0077956,CUST01859,PROMO0039,Airport Express,2024-04-09,10.02
TRIP0126384,CUST02991,PROMO0000,Christmas Bonus,2025-12-05,11.68
TRIP0103129,CUST02450,PROMO0015,City Explorer,2025-07-28,19.49
TRIP0068413,CUST01631,PROMO0000,Christmas Bonus,2025-12-05,8.41
TRIP0101041,CUST02399,PROMO0009,City Explorer,2025-06-09,17.23
TRIP0033932,CUST00803,PROMO0000,Christmas Bonus,2025-11-10,12.29
TRIP0045538,CUST01076,PROMO0039,Airport Express,2024-09-22,13.95
TRIP0083703,CUST01994,PROMO0033,New User Welcome,2024-01-16,16.44
TRIP0111987,CUST02664,PROMO0037,Premium Pass,2025-03-09,5.25
TRIP0093626,CUST02224,PROMO0004,Black Friday,2025-08-29,4.7
TRIP0039707,CUST00939,PROMO0014,Valentine's Special,2025-12-08,15.96
TRIP0018177,CUST00429,PROMO0016,Holiday Rush,2023-08-15,6.26
TRIP0088949,CUST02116,PROMO0013,Senior Special,2025-10-18,8.0
TRIP0018751,CUST00443,PROMO0000,Christmas Bonus,2025-11-16,12.51
TRIP0121986,CUST02888,PROMO0025,Birthday Bonus,2025-01-24,7.14
TRIP0019884,CUST00467,PROMO0013,Senior Special,2025-10-14,6.86
TRIP0041382,CUST00975,PROMO0029,Group Ride Deal,2023-11-27,2.81
TRIP0034621,CUST00820,PROMO0009,City Explorer,2025-08-22,26.95
TRIP0126133,CUST02986,PROMO0010,Christmas Bonus,2024-03-10,13.26
TRIP0110865,CUST02635,PROMO0013,Senior Special,2025-10-08,14.56
TRIP0101525,CUST02412,PROMO0038,Black Friday,2025-08-01,9.68
TRIP0054620,CUST01294,PROMO0007,Valentine's Special,2025-07-03,27.26
TRIP0016205,CUST00388,PROMO0036,Late Night Saver,2025-12-14,14.68
TRIP0074962,CUST01786,PROMO0000,Christmas Bonus,2025-11-30,10.0
TRIP0065327,CUST01559,PROMO0013,Senior Special,2025-10-08,12.99
TRIP0086613,CUST02063,PROMO0011,Corporate Account,2025-08-07,19.6
TRIP0086281,CUST02055,PROMO0025,Birthday Bonus,2025-01-23,7.42
TRIP0005796,CUST00144,PROMO0021,Holiday Rush,2025-03-31,22.11
TRIP0108267,CUST02574,PROMO0017,Christmas Bonus,2024-06-22,10.3
TRIP0059093,CUST01405,PROMO0013,Senior Special,2025-10-18,7.76
TRIP0065253,CUST01557,PROMO0013,Senior Special,2025-10-17,7.72
TRIP0123463,CUST02924,PROMO0002,Back to School,2024-06-30,2.46
TRIP0059584,CUST01420,PROMO0002,Back to School,2024-07-14,2.08
TRIP0091448,CUST02176,PROMO0025,Birthday Bonus,2025-01-28,6.05
TRIP0105764,CUST02515,PROMO0037,Premium Pass,2025-02-23,4.02
TRIP0067217,CUST01605,PROMO0000,Christmas Bonus,2025-11-08,7.26
TRIP0037906,CUST00894,PROMO0034,Refer & Earn,2024-09-23,7.51
TRIP0034673,CUST00822,PROMO0006,Refer & Earn,2025-06-18,11.04
TRIP0005645,CUST00140,PROMO0012,Back to School,2025-04-15,12.37
TRIP0042021,CUST00989,PROMO0010,Christmas Bonus,2025-09-24,15.01
TRIP0041422,CUST00976,PROMO0007,Valentine's Special,2024-09-27,22.19
TRIP0027339,CUST00646,PROMO0003,Spring Break,2025-09-09,20.43
TRIP0064108,CUST01528,PROMO0000,Christmas Bonus,2025-11-20,9.76
TRIP0052397,CUST01239,PROMO0015,City Explorer,2025-08-28,14.16
TRIP0027605,CUST00654,PROMO0004,Black Friday,2025-01-07,4.53
TRIP0024629,CUST00584,PROMO0031,Business Class,2024-08-24,13.89
TRIP0052900,CUST01251,PROMO0021,Holiday Rush,2025-02-27,13.68
TRIP0075088,CUST01789,PROMO0026,Seasonal Promo,2025-05-03,23.16
TRIP0000597,CUST00013,PROMO0020,Halloween Treat,2024-10-13,3.33
TRIP0037852,CUST00893,PROMO0000,Christmas Bonus,2025-11-22,7.87
TRIP0085675,CUST02041,PROMO0000,Christmas Bonus,2025-11-23,11.23
TRIP0121349,CUST02873,PROMO0002,Back to School,2024-07-06,3.44
TRIP0017586,CUST00416,PROMO0027,Business Class,2025-12-10,9.34
TRIP0099216,CUST02357,PROMO0026,Seasonal Promo,2024-09-12,21.75
TRIP0102440,CUST02433,PROMO0012,Back to School,2025-05-13,7.79
TRIP0067843,CUST01619,PROMO0005,Premium Pass,2024-06-19,11.54
TRIP0102376,CUST02432,PROMO0027,Business Class,2025-11-28,13.01
TRIP0124377,CUST02945,PROMO0033,New User Welcome,2025-09-27,19.31
TRIP0010671,CUST00252,PROMO0025,Birthday Bonus,2025-01-29,8.51
TRIP0125678,CUST02976,PROMO0031,Business Class,2024-04-28,14.67
TRIP0087423,CUST02082,PROMO0030,VIP Membership,2024-03-16,13.66
TRIP0121250,CUST02872,PROMO0022,Refer & Earn,2024-10-25,7.61
TRIP0019337,CUST00456,PROMO0031,Business Class,2024-08-18,12.17
TRIP0092850,CUST02207,PROMO0022,Refer & Earn,2024-10-13,8.17
TRIP0042419,CUST01000,PROMO0039,Airport Express,2025-08-18,11.46
TRIP0115233,CUST02737,PROMO0011,Corporate Account,2023-07-09,22.22
TRIP0083743,CUST01995,PROMO0011,Corporate Account,2025-08-14,23.65
TRIP0022243,CUST00527,PROMO0031,Business Class,2024-09-09,8.65
TRIP0090538,CUST02154,PROMO0000,Christmas Bonus,2025-11-01,11.72
TRIP0112789,CUST02682,PROMO0038,Black Friday,2024-07-14,9.2
TRIP0048646,CUST01150,PROMO0026,Seasonal Promo,2025-05-14,22.15
TRIP0013867,CUST00332,PROMO0036,Late Night Saver,2025-12-15,10.33
TRIP0026002,CUST00616,PROMO0000,Christmas Bonus,2025-10-25,13.09
TRIP0029336,CUST00695,PROMO0026,Seasonal Promo,2025-05-22,21.71
TRIP0101175,CUST02403,PROMO0037,Premium Pass,2025-02-14,5.09
TRIP0104766,CUST02489,PROMO0021,Holiday Rush,2025-08-13,23.79
TRIP0108861,CUST02589,PROMO0032,Refer & Earn,2025-06-26,11.21
TRIP0097495,CUST02314,PROMO0018,Business Class,2025-03-13,1.86
TRIP0047335,CUST01117,PROMO0031,Business Class,2024-09-05,8.97
TRIP0028745,CUST00682,PROMO0015,City Explorer,2025-04-30,20.57
TRIP0024971,CUST00593,PROMO0031,Business Class,2024-11-20,8.68
TRIP0041803,CUST00985,PROMO0029,Group Ride Deal,2025-07-13,2.93
TRIP0076008,CUST01811,PROMO0013,Senior Special,2025-10-16,11.87
TRIP0026776,CUST00633,PROMO0002,Back to School,2024-07-13,2.55
TRIP0034272,CUST00810,PROMO0024,Student Discount,2025-04-12,17.59
TRIP0120426,CUST02854,PROMO0000,Christmas Bonus,2025-11-03,9.57
TRIP0061205,CUST01460,PROMO0039,Airport Express,2024-05-04,7.99
TRIP0112937,CUST02686,PROMO0000,Christmas Bonus,2025-11-05,6.21
TRIP0012883,CUST00306,PROMO0002,Back to School,2024-06-29,3.05
TRIP0046658,CUST01102,PROMO0012,Back to School,2025-05-28,10.24
TRIP0041327,CUST00974,PROMO0029,Group Ride Deal,2025-07-18,2.56
TRIP0122379,CUST02898,PROMO0033,New User Welcome,2024-01-19,16.24
TRIP0025866,CUST00613,PROMO0013,Senior Special,2025-10-08,8.86
TRIP0001798,CUST00046,PROMO0017,Christmas Bonus,2024-12-17,13.66
TRIP0054350,CUST01287,PROMO0033,New User Welcome,2024-02-07,13.88
TRIP0095845,CUST02275,PROMO0010,Christmas Bonus,2025-09-23,10.86
TRIP0048112,CUST01138,PROMO0018,Business Class,2025-04-02,2.21
TRIP0125874,CUST02980,PROMO0030,VIP Membership,2024-03-23,13.31
TRIP0073019,CUST01740,PROMO0034,Refer & Earn,2025-08-10,10.45
TRIP0122475,CUST02900,PROMO0013,Senior Special,2025-10-18,6.82
TRIP0063105,CUST01505,PROMO0000,Christmas Bonus,2025-11-13,11.35
TRIP0022835,CUST00538,PROMO0020,Halloween Treat,2024-10-19,3.33
TRIP0024006,CUST00568,PROMO0025,Birthday Bonus,2025-01-21,6.66
TRIP0066311,CUST01584,PROMO0026,Seasonal Promo,2024-01-02,16.65
TRIP0114430,CUST02718,PROMO0033,New User Welcome,2025-08-20,10.84
TRIP0016258,CUST00389,PROMO0021,Holiday Rush,2025-09-14,16.01
TRIP0075548,CUST01802,PROMO0000,Christmas Bonus,2025-11-29,12.63
TRIP0075674,CUST01804,PROMO0025,Birthday Bonus,2025-01-18,7.55
TRIP0054975,CUST01306,PROMO0020,Halloween Treat,2025-08-25,2.26
TRIP0070359,CUST01676,PROMO0013,Senior Special,2025-10-14,9.24
TRIP0093243,CUST02216,PROMO0037,Premium Pass,2025-09-24,6.18
TRIP0033353,CUST00787,PROMO0027,Business Class,2025-11-30,15.37
TRIP0033780,CUST00799,PROMO0033,New User Welcome,2024-01-15,17.94
TRIP0078507,CUST01870,PROMO0034,Refer & Earn,2023-08-29,10.63
TRIP0107326,CUST02554,PROMO0021,Holiday Rush,2025-02-27,11.84
TRIP0114454,CUST02718,PROMO0011,Corporate Account,2024-12-16,22.88
TRIP0033033,CUST00782,PROMO0038,Black Friday,2024-07-25,10.41
TRIP0074503,CUST01776,PROMO0012,Back to School,2025-06-01,7.2
TRIP0009474,CUST00225,PROMO0013,Senior Special,2025-10-27,8.15
TRIP0120137,CUST02848,PROMO0000,Christmas Bonus,2025-10-26,12.33
TRIP0046995,CUST01110,PROMO0038,Black Friday,2024-07-24,11.61
TRIP0113113,CUST02688,PROMO0004,Black Friday,2025-01-20,3.44
TRIP0030935,CUST00731,PROMO0026,Seasonal Promo,2024-04-11,23.61
TRIP0038474,CUST00906,PROMO0015,City Explorer,2024-09-19,17.48
TRIP0063098,CUST01505,PROMO0027,Business Class,2025-12-04,15.67
TRIP0123910,CUST02935,PROMO0034,Refer & Earn,2025-06-05,8.84
TRIP0010111,CUST00239,PROMO0024,Student Discount,2025-04-08,23.83
TRIP0059240,CUST01409,PROMO0038,Black Friday,2024-07-27,12.91
TRIP0029984,CUST00709,PROMO0022,Refer & Earn,2024-10-15,5.04
TRIP0098683,CUST02344,PROMO0028,Festival Pass,2025-08-22,9.36
TRIP0040390,CUST00953,PROMO0022,Refer & Earn,2024-10-14,7.63
TRIP0053107,CUST01256,PROMO0013,Senior Special,2025-10-26,10.59
TRIP0050547,CUST01195,PROMO0022,Refer & Earn,2025-07-31,7.5
TRIP0018873,CUST00446,PROMO0025,Birthday Bonus,2025-01-26,7.74
TRIP0080929,CUST01926,PROMO0038,Black Friday,2024-07-24,10.09
TRIP0101195,CUST02403,PROMO0000,Christmas Bonus,2024-12-08,12.61
TRIP0019197,CUST00454,PROMO0024,Student Discount,2025-04-23,23.29
TRIP0012561,CUST00297,PROMO0000,Christmas Bonus,2025-11-02,8.55
TRIP0087915,CUST02094,PROMO0036,Late Night Saver,2025-07-20,10.09
TRIP0017931,CUST00425,PROMO0021,Holiday Rush,2025-07-04,24.18
TRIP0110253,CUST02621,PROMO0021,Holiday Rush,2025-02-25,17.43
TRIP0043505,CUST01027,PROMO0038,Black Friday,2024-07-14,8.56
TRIP0078784,CUST01876,PROMO0011,Corporate Account,2025-08-09,17.38
TRIP0058848,CUST01400,PROMO0005,Premium Pass,2025-09-24,20.53
TRIP0005340,CUST00132,PROMO0019,Back to School,2023-12-09,10.25
TRIP0019429,CUST00457,PROMO0001,Christmas Bonus,2025-08-11,18.34
TRIP0120958,CUST02865,PROMO0004,Black Friday,2024-12-30,4.68
TRIP0058320,CUST01389,PROMO0012,Back to School,2025-09-18,11.08
TRIP0052623,CUST01244,PROMO0024,Student Discount,2025-04-28,30.76
TRIP0024500,CUST00581,PROMO0022,Refer & Earn,2024-11-02,4.87
TRIP0081510,CUST01940,PROMO0000,Christmas Bonus,2025-11-23,11.22
TRIP0073715,CUST01756,PROMO0017,Christmas Bonus,2024-05-30,11.51
TRIP0090290,CUST02148,PROMO0032,Refer & Earn,2023-10-04,9.12
TRIP0012729,CUST00303,PROMO0000,Christmas Bonus,2025-11-25,10.77
TRIP0012273,CUST00289,PROMO0017,Christmas Bonus,2025-07-03,10.71
TRIP0126489,CUST02994,PROMO0005,Premium Pass,2024-09-16,19.21
TRIP0108764,CUST02587,PROMO0012,Back to School,2025-05-17,7.44
TRIP0030154,CUST00712,PROMO0019,Back to School,2025-09-02,18.99
TRIP0067785,CUST01618,PROMO0026,Seasonal Promo,2025-05-18,12.2
TRIP0078404,CUST01868,PROMO0009,City Explorer,2025-09-09,26.73
TRIP0069916,CUST01666,PROMO0037,Premium Pass,2025-02-18,3.59
TRIP0043264,CUST01021,PROMO0030,VIP Membership,2025-09-22,6.88
TRIP0064498,CUST01538,PROMO0004,Black Friday,2024-12-29,2.57
TRIP0071366,CUST01699,PROMO0023,Student Discount,2024-01-01,10.29
TRIP0088372,CUST02102,PROMO0034,Refer & Earn,2023-08-26,10.62
TRIP0068119,CUST01624,PROMO0000,Christmas Bonus,2025-10-30,10.66
TRIP0071123,CUST01692,PROMO0000,Christmas Bonus,2025-11-05,7.7
TRIP0096902,CUST02300,PROMO0026,Seasonal Promo,2025-05-14,23.63
TRIP0073099,CUST01741,PROMO0003,Spring Break,2025-08-29,15.36
TRIP0124725,CUST02952,PROMO0033,New User Welcome,2024-01-29,19.47
TRIP0105706,CUST02513,PROMO0004,Black Friday,2025-01-15,4.28
TRIP0010980,CUST00259,PROMO0015,City Explorer,2025-04-25,27.19
TRIP0011673,CUST00275,PROMO0018,Business Class,2025-03-12,3.15
TRIP0027408,CUST00648,PROMO0025,Birthday Bonus,2025-01-26,8.23
TRIP0069648,CUST01659,PROMO0022,Refer & Earn,2024-10-12,5.54
TRIP0059743,CUST01425,PROMO0026,Seasonal Promo,2025-05-11,22.0
TRIP0002561,CUST00062,PROMO0004,Black Friday,2025-07-30,3.45
TRIP0028534,CUST00676,PROMO0004,Black Friday,2024-12-27,3.29
TRIP0112355,CUST02672,PROMO0026,Seasonal Promo,2025-05-24,12.52
TRIP0087315,CUST02079,PROMO0005,Premium Pass,2025-07-29,14.24
TRIP0035533,CUST00842,PROMO0000,Christmas Bonus,2025-11-26,10.19
TRIP0065586,CUST01567,PROMO0004,Black Friday,2025-01-06,3.34
TRIP0019363,CUST00456,PROMO0024,Student Discount,2024-09-14,22.07
TRIP0099475,CUST02362,PROMO0031,Business Class,2024-08-23,8.2
TRIP0055487,CUST01320,PROMO0020,Halloween Treat,2025-06-15,1.91
TRIP0108700,CUST02586,PROMO0013,Senior Special,2025-10-09,10.73
TRIP0031028,CUST00734,PROMO0037,Premium Pass,2024-11-15,4.38
TRIP0003164,CUST00076,PROMO0039,Airport Express,2024-05-08,14.08
TRIP0102811,CUST02443,PROMO0007,Valentine's Special,2025-04-13,28.06
TRIP0007845,CUST00187,PROMO0027,Business Class,2025-12-06,11.02
TRIP0009186,CUST00219,PROMO0026,Seasonal Promo,2025-09-15,17.6
TRIP0009751,CUST00232,PROMO0002,Back to School,2024-11-21,3.0
TRIP0100574,CUST02387,PROMO0027,Business Class,2024-11-14,14.09
TRIP0021359,CUST00507,PROMO0029,Group Ride Deal,2024-04-28,2.96
TRIP0018374,CUST00432,PROMO0035,Flash Sale,2025-06-19,26.33
TRIP0049166,CUST01163,PROMO0022,Refer & Earn,2024-11-06,5.81
TRIP0012417,CUST00292,PROMO0011,Corporate Account,2023-07-10,22.61
TRIP0090515,CUST02154,PROMO0004,Black Friday,2024-12-31,4.06
TRIP0036228,CUST00857,PROMO0039,Airport Express,2024-04-19,14.69
TRIP0025454,CUST00603,PROMO0010,Christmas Bonus,2024-03-05,10.86
TRIP0050786,CUST01202,PROMO0004,Black Friday,2025-01-16,4.78
TRIP0039313,CUST00929,PROMO0039,Airport Express,2024-12-02,10.39
TRIP0062718,CUST01495,PROMO0018,Business Class,2025-03-20,2.7
TRIP0049434,CUST01169,PROMO0024,Student Discount,2024-12-02,31.91
TRIP0029476,CUST00699,PROMO0011,Corporate Account,2025-09-25,15.68
TRIP0016339,CUST00391,PROMO0022,Refer & Earn,2024-11-04,5.88
TRIP0016055,CUST00384,PROMO0024,Student Discount,2025-04-25,27.05
TRIP0018321,CUST00431,PROMO0039,Airport Express,2024-05-11,12.23
TRIP0031991,CUST00757,PROMO0039,Airport Express,2024-05-05,14.53
TRIP0111452,CUST02649,PROMO0000,Christmas Bonus,2025-11-29,9.98
TRIP0071492,CUST01703,PROMO0004,Black Friday,2024-12-30,4.4
TRIP0090724,CUST02159,PROMO0006,Refer & Earn,2023-10-20,8.78
TRIP0098164,CUST02330,PROMO0014,Valentine's Special,2025-12-13,10.81
TRIP0048246,CUST01140,PROMO0013,Senior Special,2025-10-20,10.31
TRIP0083352,CUST01986,PROMO0004,Black Friday,2025-01-14,2.62
TRIP0036937,CUST00871,PROMO0014,Valentine's Special,2025-12-14,13.5
TRIP0088203,CUST02099,PROMO0034,Refer & Earn,2023-08-16,5.91
TRIP0102782,CUST02443,PROMO0005,Premium Pass,2024-04-02,10.71
TRIP0017750,CUST00420,PROMO0033,New User Welcome,2024-02-04,15.51
TRIP0047939,CUST01134,PROMO0018,Business Class,2025-03-24,3.79
TRIP0007563,CUST00182,PROMO0000,Christmas Bonus,2025-11-02,12.59
TRIP0108430,CUST02578,PROMO0013,Senior Special,2025-10-08,12.24
TRIP0024118,CUST00571,PROMO0038,Black Friday,2024-08-03,9.99
TRIP0011138,CUST00263,PROMO0031,Business Class,2024-09-08,13.96
TRIP0115853,CUST02754,PROMO0024,Student Discount,2025-08-13,19.45
TRIP0105289,CUST02503,PROMO0024,Student Discount,2025-04-26,32.08
TRIP0120631,CUST02858,PROMO0000,Christmas Bonus,2025-11-02,12.8
TRIP0040412,CUST00953,PROMO0000,Christmas Bonus,2025-10-28,9.24
TRIP0022918,CUST00539,PROMO0039,Airport Express,2023-12-20,7.73
TRIP0004617,CUST00113,PROMO0012,Back to School,2025-05-27,10.25
TRIP0055215,CUST01314,PROMO0015,City Explorer,2025-07-26,24.57
TRIP0071345,CUST01698,PROMO0024,Student Discount,2025-08-12,15.5
TRIP0110241,CUST02621,PROMO0021,Holiday Rush,2025-02-27,16.3
TRIP0097153,CUST02306,PROMO0038,Black Friday,2024-08-15,10.77
TRIP0110140,CUST02619,PROMO0038,Black Friday,2024-07-28,8.32
TRIP0061028,CUST01455,PROMO0026,Seasonal Promo,2025-04-17,19.51
TRIP0125077,CUST02960,PROMO0027,Business Class,2025-11-29,14.4
TRIP0057705,CUST01371,PROMO0019,Back to School,2024-04-10,19.74
TRIP0031132,CUST00737,PROMO0036,Late Night Saver,2025-12-12,10.93
TRIP0061022,CUST01455,PROMO0014,Valentine's Special,2025-09-02,18.46
TRIP0061487,CUST01466,PROMO0028,Festival Pass,2025-09-19,8.14
TRIP0064004,CUST01526,PROMO0000,Christmas Bonus,2025-11-09,12.68
TRIP0001787,CUST00045,PROMO0002,Back to School,2025-09-21,3.21
TRIP0109851,CUST02613,PROMO0025,Birthday Bonus,2025-02-13,7.18
TRIP0123075,CUST02913,PROMO0000,Christmas Bonus,2025-10-29,10.46
TRIP0105115,CUST02499,PROMO0034,Refer & Earn,2023-08-30,8.35
TRIP0075360,CUST01797,PROMO0000,Christmas Bonus,2025-12-14,13.36
TRIP0119644,CUST02836,PROMO0033,New User Welcome,2025-09-13,20.57
TRIP0124682,CUST02950,PROMO0025,Birthday Bonus,2025-01-17,8.25
TRIP0081385,CUST01937,PROMO0000,Christmas Bonus,2025-11-17,6.22
TRIP0037746,CUST00891,PROMO0017,Christmas Bonus,2024-05-29,11.86
TRIP0031162,CUST00738,PROMO0038,Black Friday,2024-07-18,9.93
TRIP0079941,CUST01903,PROMO0039,Airport Express,2024-05-11,10.35
TRIP0040207,CUST00950,PROMO0007,Valentine's Special,2025-04-03,21.4
TRIP0037434,CUST00883,PROMO0013,Senior Special,2025-10-13,8.71
TRIP0075423,CUST01798,PROMO0030,VIP Membership,2024-12-10,9.05
TRIP0062152,CUST01480,PROMO0013,Senior Special,2024-10-01,9.2
TRIP0073988,CUST01764,PROMO0013,Senior Special,2025-10-10,14.4
TRIP0067262,CUST01606,PROMO0006,Refer & Earn,2025-08-20,14.96
TRIP0054939,CUST01305,PROMO0012,Back to School,2025-05-24,8.65
TRIP0104028,CUST02471,PROMO0009,City Explorer,2023-05-01,13.45
TRIP0088520,CUST02106,PROMO0015,City Explorer,2025-07-08,26.97
TRIP0095824,CUST02275,PROMO0038,Black Friday,2024-07-12,12.59
TRIP0056166,CUST01337,PROMO0033,New User Welcome,2025-07-29,21.94
TRIP0083011,CUST01978,PROMO0021,Holiday Rush,2025-09-12,22.4
TRIP0047452,CUST01119,PROMO0000,Christmas Bonus,2025-06-30,11.26
TRIP0049157,CUST01163,PROMO0031,Business Class,2024-08-28,14.4
TRIP0080804,CUST01924,PROMO0037,Premium Pass,2025-02-16,3.72
TRIP0070885,CUST01687,PROMO0030,VIP Membership,2024-03-26,6.43
TRIP0104211,CUST02475,PROMO0022,Refer & Earn,2024-11-08,7.91
TRIP0123252,CUST02918,PROMO0025,Birthday Bonus,2025-02-05,8.35
TRIP0116765,CUST02774,PROMO0022,Refer & Earn,2024-11-01,4.34
TRIP0110158,CUST02619,PROMO0019,Back to School,2025-06-23,17.01
TRIP0080280,CUST01911,PROMO0027,Business Class,2024-12-15,8.91
TRIP0100095,CUST02376,PROMO0000,Christmas Bonus,2025-11-15,6.73
TRIP0026390,CUST00624,PROMO0010,Christmas Bonus,2024-02-11,13.92
TRIP0034948,CUST00829,PROMO0026,Seasonal Promo,2025-05-20,24.12
TRIP0043741,CUST01032,PROMO0013,Senior Special,2025-10-14,14.12
TRIP0045361,CUST01071,PROMO0025,Birthday Bonus,2025-01-28,8.29
TRIP0074332,CUST01772,PROMO0031,Business Class,2024-08-20,13.03
TRIP0106974,CUST02546,PROMO0021,Holiday Rush,2025-03-27,15.41
TRIP0061152,CUST01459,PROMO0018,Business Class,2025-03-18,2.77
TRIP0023858,CUST00563,PROMO0000,Christmas Bonus,2025-12-02,9.14
TRIP0015059,CUST00360,PROMO0014,Valentine's Special,2025-12-14,13.59
TRIP0085090,CUST02027,PROMO0027,Business Class,2025-11-21,9.74
TRIP0098230,CUST02331,PROMO0039,Airport Express,2025-06-12,15.61
TRIP0041492,CUST00977,PROMO0021,Holiday Rush,2025-03-07,20.08
TRIP0050476,CUST01194,PROMO0013,Senior Special,2025-10-14,10.21
TRIP0102116,CUST02426,PROMO0022,Refer & Earn,2025-09-15,6.47
TRIP0040313,CUST00951,PROMO0000,Christmas Bonus,2025-11-04,9.69
TRIP0061739,CUST01471,PROMO0007,Valentine's Special,2025-04-02,16.14
TRIP0119195,CUST02826,PROMO0033,New User Welcome,2024-04-26,13.25
TRIP0041695,CUST00982,PROMO0004,Black Friday,2025-09-22,3.05
TRIP0026376,CUST00624,PROMO0015,City Explorer,2025-06-12,15.75
TRIP0093954,CUST02231,PROMO0027,Business Class,2025-11-23,13.11
TRIP0083456,CUST01988,PROMO0038,Black Friday,2025-09-26,11.3
TRIP0095237,CUST02260,PROMO0017,Christmas Bonus,2024-09-21,9.72
TRIP0004101,CUST00101,PROMO0031,Business Class,2024-09-09,14.69
TRIP0118821,CUST02818,PROMO0028,Festival Pass,2025-08-27,7.05
TRIP0072307,CUST01724,PROMO0020,Halloween Treat,2024-10-31,3.76
TRIP0034493,CUST00817,PROMO0026,Seasonal Promo,2025-04-23,19.9
TRIP0116798,CUST02775,PROMO0000,Christmas Bonus,2025-11-13,8.19
TRIP0109011,CUST02592,PROMO0010,Christmas Bonus,2024-03-25,16.05
TRIP0119816,CUST02841,PROMO0022,Refer & Earn,2024-10-30,5.5
TRIP0082918,CUST01975,PROMO0016,Holiday Rush,2025-07-07,6.13
TRIP0106124,CUST02524,PROMO0027,Business Class,2025-12-05,9.17
TRIP0117566,CUST02791,PROMO0034,Refer & Earn,2024-12-11,8.51
