trip_id,customer_id,driver_id,city,pickup_area,dropoff_area,trip_datetime,trip_status,distance_km,duration_min,fare_amount,platform_revenue,driver_payout,promo_used,surge_multiplier
TRIP0013942,CUST00334,DRV3245,Barcelona,Ciutat Vella,Nou Barris,2024-09-06 15:36:00,completed,2.73,27.5,9.13,2.28,6.85,0,1.0
TRIP0013943,CUST00334,DRV6702,Barcelona,Les Corts,Horta,2024-05-24 07:50:00,completed,5.52,8.7,4.04,1.01,3.03,0,1.0
TRIP0013944,CUST00334,DRV8059,Barcelona,Sarrià,Gràcia,2024-04-26 18:16:00,completed,12.87,29.3,14.32,3.58,10.74,1,1.0
TRIP0013945,CUST00334,DRV2067,Barcelona,Sarrià,Nou Barris,2025-12-11 08:14:00,completed,3.47,24.6,14.7,3.68,11.02,0,1.0
TRIP0013946,CUST00335,DRV6658,London,Canary Wharf,Westminster,2024-02-16 07:38:00,completed,1.95,,18.25,4.56,13.69,0,1.0
TRIP0013947,CUST00335,DRV4883,London,Shoreditch,Camden,2024-01-06 13:34:00,completed,4.96,6.8,22.63,5.66,16.97,0,1.0
TRIP0013948,CUST00335,DRV6359,London,Brixton,Canary Wharf,2023-09-02 19:02:00,cancelled,6.87,25.5,1.2460000000000002,0.31,0.94,0,1.0
TRIP0013949,CUST00335,DRV7038,London,Richmond,Hackney,2025-03-27 20:49:00,completed,6.15,22.4,10.33,2.58,7.75,0,1.5
TRIP0013950,CUST00335,DRV4787,London,Richmond,Canary Wharf,2024-02-10 10:52:00,completed,5.79,10.4,13.92,3.48,10.44,1,1.0
TRIP0013951,CUST00335,DRV7966,London,Richmond,Hammersmith,2025-03-31 18:02:00,cancelled,9.17,41.2,3.7140000000000004,0.93,2.78,0,1.0
TRIP0013952,CUST00335,DRV5663,London,Camden,Shoreditch,2024-10-09 18:31:00,completed,1.39,39.3,25.13,6.28,18.85,0,1.0
TRIP0013953,CUST00335,DRV7982,London,Brixton,Camden,2023-11-10 22:32:00,completed,2.71,9.3,14.77,3.69,11.08,0,1.0
TRIP0013954,CUST00335,DRV7739,London,Greenwich,Brixton,2025-02-13 09:42:00,completed,9.64,30.2,26.65,6.66,19.99,0,1.0
TRIP0013955,CUST00335,DRV8406,London,Greenwich,Camden,2024-06-07 08:53:00,cancelled,9.74,35.9,2.6460000000000004,0.66,1.99,0,1.0
TRIP0013956,CUST00335,DRV1747,London,Brixton,Shoreditch,2025-03-18 05:19:00,completed,10.03,32.6,21.18,5.3,15.88,0,1.0
TRIP0013957,CUST00335,DRV7166,London,Greenwich,Brixton,2025-02-03 08:33:00,completed,12.46,16.6,27.53,6.88,20.65,1,1.0
TRIP0013958,CUST00335,DRV8708,London,Canary Wharf,Kensington,2023-09-04 10:17:00,completed,10.37,24.4,8.47,2.12,6.35,1,1.0
TRIP0013959,CUST00335,DRV1697,London,Hammersmith,Brixton,2024-02-07 08:52:00,completed,1.15,32.1,19.17,4.79,14.38,0,1.0
TRIP0013960,CUST00335,DRV2050,London,Kensington,Brixton,2023-07-05 21:55:00,completed,3.83,26.7,27.63,6.91,20.72,0,1.2
TRIP0013961,CUST00335,DRV8030,London,Brixton,Westminster,2024-11-19 22:00:00,completed,6.67,6.5,9.06,2.26,6.8,0,1.0
TRIP0013962,CUST00335,DRV9508,London,Canary Wharf,Westminster,2023-06-23 13:31:00,completed,12.73,33.6,10.44,2.61,7.83,0,1.0
TRIP0013963,CUST00335,DRV5530,London,Canary Wharf,Greenwich,2024-03-26 09:14:00,completed,7.03,26.7,33.11,8.28,24.83,0,1.2
TRIP0013964,CUST00335,DRV8019,London,Hackney,Camden,2024-11-05 17:20:00,completed,12.5,26.7,10.79,2.7,8.09,0,1.0
TRIP0013965,CUST00335,DRV4162,London,Richmond,Hammersmith,2024-04-08 14:30:00,completed,8.94,43.1,12.76,3.19,9.57,0,1.0
TRIP0013966,CUST00335,DRV7447,London,Westminster,Brixton,2024-03-11 12:35:00,completed,7.27,25.0,11.98,3.0,8.98,1,1.2
TRIP0013967,CUST00335,DRV5335,London,Canary Wharf,Hammersmith,2025-01-25 10:45:00,completed,8.37,8.4,19.88,4.97,14.91,1,1.5
TRIP0013968,CUST00335,DRV8249,London,Canary Wharf,Richmond,2023-07-29 17:01:00,completed,1.66,37.6,24.56,6.14,18.42,0,1.0
TRIP0013969,CUST00335,DRV4113,London,Greenwich,Westminster,2024-11-01 22:14:00,completed,11.81,7.6,25.16,6.29,18.87,0,1.0
TRIP0013970,CUST00335,DRV2085,London,Westminster,Shoreditch,2025-09-03 13:17:00,completed,1.69,26.9,26.42,6.6,19.82,1,1.0
TRIP0013971,CUST00335,DRV7349,London,Richmond,Shoreditch,2023-09-08 07:58:00,cancelled,8.02,30.0,3.5500000000000003,0.89,2.66,0,1.0
TRIP0013972,CUST00335,DRV1709,London,Westminster,Greenwich,2025-02-21 09:44:00,completed,10.4,24.3,8.6,2.15,6.45,1,1.2
TRIP0013973,CUST00335,DRV2324,London,Hackney,Hammersmith,2025-07-21 18:10:00,completed,2.82,26.4,13.61,3.4,10.21,1,1.2
TRIP0013974,CUST00335,DRV7874,London,Hammersmith,Greenwich,2024-09-13 08:57:00,completed,10.0,6.5,15.92,3.98,11.94,0,1.0
TRIP0013975,CUST00335,DRV6618,London,Hackney,Richmond,2024-02-20 21:01:00,completed,2.13,44.8,14.26,3.56,10.7,0,1.2
TRIP0013976,CUST00335,DRV3766,London,Greenwich,Kensington,2025-11-01 00:57:00,completed,9.27,44.8,25.14,6.28,18.86,1,1.0
TRIP0013977,CUST00335,DRV2002,London,Brixton,Westminster,2023-05-17 18:41:00,completed,6.96,14.9,21.54,5.38,16.16,1,1.0
TRIP0013978,CUST00335,DRV2026,London,Westminster,Camden,2024-11-12 11:02:00,completed,3.55,35.7,9.54,2.38,7.16,0,1.0
TRIP0013979,CUST00335,DRV7543,London,Shoreditch,Greenwich,2024-11-08 20:00:00,completed,1.1,20.6,8.32,2.08,6.24,0,1.0
TRIP0013980,CUST00335,DRV1128,London,Westminster,Shoreditch,2023-11-22 07:07:00,cancelled,5.25,31.9,4.5200000000000005,1.13,3.39,0,1.2
TRIP0013981,CUST00335,DRV8865,London,Hackney,Hammersmith,2025-08-04 17:35:00,completed,8.91,6.5,11.16,2.79,8.37,0,1.5
TRIP0013982,CUST00335,DRV1887,London,Westminster,Camden,2025-11-06 19:37:00,completed,12.63,24.8,10.41,2.6,7.81,0,1.0
TRIP0013983,CUST00335,DRV3452,London,Kensington,Shoreditch,2025-08-10 10:15:00,cancelled,5.65,23.2,5.3580000000000005,1.34,4.02,0,1.0
TRIP0013984,CUST00335,DRV5598,London,Hackney,Canary Wharf,2024-07-08 11:45:00,completed,5.96,31.5,20.19,5.05,15.14,0,1.0
TRIP0013985,CUST00335,DRV1585,London,Hackney,Kensington,2024-05-08 19:21:00,completed,11.13,34.7,11.32,2.83,8.49,0,1.0
TRIP0013986,CUST00335,DRV8843,London,Kensington,Westminster,2025-02-24 16:45:00,completed,2.06,29.0,13.56,3.39,10.17,0,1.2
TRIP0013987,CUST00335,DRV6753,London,Kensington,Shoreditch,2025-01-12 19:41:00,completed,4.63,40.4,20.1,5.03,15.07,0,1.0
TRIP0013988,CUST00335,DRV1251,London,Hammersmith,Shoreditch,2025-09-30 10:08:00,completed,12.59,22.0,21.21,5.3,15.91,0,1.2
TRIP0013989,CUST00335,DRV6353,London,Camden,Kensington,2023-11-03 18:39:00,completed,6.03,31.9,26.24,6.56,19.68,0,1.0
TRIP0013990,CUST00335,DRV7773,London,Shoreditch,Westminster,2025-07-27 22:30:00,completed,1.4,23.8,12.94,3.24,9.7,0,1.0
TRIP0013991,CUST00335,DRV4542,London,Kensington,Canary Wharf,2025-11-25 19:21:00,completed,10.88,22.3,9.1,2.28,6.82,0,1.0
TRIP0013992,CUST00335,DRV3003,London,Brixton,Greenwich,2023-10-19 13:59:00,completed,6.43,8.7,7.67,1.92,5.75,0,1.0
TRIP0013993,CUST00335,DRV8696,London,Richmond,Canary Wharf,2025-03-06 18:44:00,completed,2.41,5.2,15.55,3.89,11.66,0,1.0
TRIP0013994,CUST00335,DRV8871,London,Camden,Hackney,2023-06-26 21:29:00,completed,2.26,38.6,7.82,1.96,5.86,0,1.0
TRIP0013995,CUST00335,DRV7911,London,Kensington,Camden,2024-03-25 19:40:00,completed,7.79,27.7,24.51,6.13,18.38,0,1.0
TRIP0013996,CUST00335,DRV5691,London,Hackney,Shoreditch,2025-12-09 20:07:00,completed,5.31,44.5,9.26,2.32,6.94,1,1.0
TRIP0013997,CUST00335,DRV9473,London,Brixton,Hammersmith,2025-05-02 19:19:00,completed,9.84,32.5,13.67,3.42,10.25,0,1.0
TRIP0013998,CUST00335,DRV2298,London,Kensington,Richmond,2025-09-03 19:41:00,cancelled,12.02,20.7,3.8320000000000003,0.96,2.87,0,1.0
TRIP0013999,CUST00335,DRV2603,London,Hammersmith,Canary Wharf,2024-07-26 08:26:00,completed,9.11,23.9,10.55,2.64,7.91,1,1.2
TRIP0014000,CUST00335,DRV3796,London,Brixton,Greenwich,2024-10-03 19:35:00,completed,7.2,39.3,10.66,2.66,8.0,0,1.5
TRIP0014001,CUST00335,DRV2048,London,Hackney,Hammersmith,2025-04-04 09:54:00,completed,10.44,33.3,13.05,3.26,9.79,0,1.0
TRIP0014002,CUST00335,DRV6380,London,Kensington,Camden,2025-11-01 01:23:00,completed,11.34,35.8,25.07,6.27,18.8,1,1.0
TRIP0014003,CUST00335,DRV5840,London,Westminster,Shoreditch,2025-03-21 23:40:00,completed,6.55,,19.16,4.79,14.37,0,1.0
TRIP0014004,CUST00335,DRV5619,London,Greenwich,Westminster,2024-04-24 18:00:00,completed,4.67,39.8,14.62,3.66,10.96,0,1.0
TRIP0014005,CUST00335,DRV4106,London,Westminster,Shoreditch,2025-04-06 20:31:00,completed,6.6,42.3,23.69,5.92,17.77,0,1.0
TRIP0014006,CUST00335,DRV2484,London,Canary Wharf,Richmond,2025-03-03 12:21:00,completed,2.01,5.1,14.23,3.56,10.67,0,1.0
TRIP0014007,CUST00335,DRV7894,London,Shoreditch,Hammersmith,2023-08-30 18:40:00,completed,10.18,23.0,20.08,5.02,15.06,1,1.0
TRIP0014008,CUST00335,DRV9546,London,Camden,Kensington,2025-05-02 16:07:00,completed,1.43,11.5,19.33,4.83,14.5,0,1.0
TRIP0014009,CUST00335,DRV8330,London,Canary Wharf,Hackney,2024-10-26 13:21:00,completed,10.78,6.9,24.52,6.13,18.39,0,1.2
TRIP0014010,CUST00335,DRV2593,London,Camden,Greenwich,2023-06-22 16:01:00,completed,1.39,17.3,19.41,4.85,14.56,0,1.0
TRIP0014011,CUST00335,DRV5868,London,Camden,Hackney,2024-07-27 22:52:00,completed,10.65,15.5,17.97,4.49,13.48,0,1.5
TRIP0014012,CUST00335,DRV3248,London,Brixton,Canary Wharf,2023-11-06 13:20:00,cancelled,1.88,37.7,2.52,0.63,1.89,0,1.0
TRIP0014013,CUST00335,DRV1224,London,Brixton,Canary Wharf,2025-10-25 13:28:00,completed,1.01,22.2,16.53,4.13,12.4,0,1.0
TRIP0014014,CUST00335,DRV7358,London,Kensington,Shoreditch,2025-02-02 07:01:00,completed,2.52,12.3,26.11,6.53,19.58,0,1.0
TRIP0014015,CUST00335,DRV5592,London,Hammersmith,Brixton,2024-05-17 19:41:00,cancelled,5.62,29.5,1.638,0.41,1.23,0,1.0
TRIP0014016,CUST00335,DRV6193,London,Westminster,Hammersmith,2024-02-22 08:00:00,completed,6.78,40.7,15.49,3.87,11.62,0,1.0
TRIP0014017,CUST00335,DRV9493,London,Hammersmith,Shoreditch,2024-12-10 19:41:00,completed,9.53,13.1,31.06,7.76,23.3,0,1.2
TRIP0014018,CUST00335,DRV6023,London,Camden,Hackney,2023-10-07 17:51:00,completed,4.04,40.5,14.27,3.57,10.7,0,1.0
TRIP0014019,CUST00335,DRV1189,London,Hammersmith,Hackney,2025-10-10 08:12:00,completed,4.61,14.1,6.53,1.63,4.9,1,1.0
TRIP0014020,CUST00335,DRV3240,London,Canary Wharf,Richmond,2024-10-14 09:30:00,completed,9.53,27.9,7.7,1.92,5.78,0,1.0
TRIP0014021,CUST00335,DRV9205,London,Brixton,Camden,2025-03-19 01:34:00,completed,5.88,17.9,18.53,4.63,13.9,0,1.0
TRIP0014022,CUST00335,DRV6497,London,Canary Wharf,Hammersmith,2024-01-06 02:40:00,completed,11.92,32.0,21.37,5.34,16.03,1,1.0
TRIP0014023,CUST00335,DRV3922,London,Kensington,Camden,2024-01-21 17:02:00,completed,2.94,35.8,27.83,6.96,20.87,0,1.0
TRIP0014024,CUST00335,DRV9938,London,Hackney,Canary Wharf,2025-08-14 08:38:00,completed,,,11.56,2.89,8.67,0,1.0
TRIP0014025,CUST00335,DRV4590,London,Hackney,Kensington,2025-06-10 14:37:00,completed,2.93,16.3,12.35,3.09,9.26,0,1.0
TRIP0014026,CUST00335,DRV8952,London,Kensington,Brixton,2024-05-27 13:37:00,completed,7.87,36.4,16.73,4.18,12.55,0,1.2
TRIP0014027,CUST00335,DRV6227,London,Greenwich,Brixton,2023-05-29 20:55:00,completed,8.09,19.3,23.75,5.94,17.81,0,1.0
TRIP0014028,CUST00335,DRV9955,London,Brixton,Canary Wharf,2024-03-09 07:34:00,completed,10.79,41.1,23.89,5.97,17.92,0,1.0
TRIP0014029,CUST00336,DRV5448,London,Shoreditch,Kensington,2024-12-08 18:41:00,completed,2.38,25.2,22.56,5.64,16.92,0,1.0
TRIP0014030,CUST00336,DRV1547,London,Hammersmith,Camden,2024-07-17 11:28:00,completed,5.58,16.0,8.04,2.01,6.03,0,1.0
TRIP0014031,CUST00336,DRV8950,London,Hammersmith,Brixton,2025-11-13 21:57:00,completed,2.39,42.0,27.07,6.77,20.3,0,1.0
TRIP0014032,CUST00336,DRV8012,London,Canary Wharf,Hammersmith,2025-04-25 18:09:00,completed,8.85,28.1,16.68,4.17,12.51,0,1.0
TRIP0014033,CUST00336,DRV3605,London,Richmond,Shoreditch,2025-11-08 21:35:00,cancelled,12.19,24.3,3.3060000000000005,0.83,2.48,0,1.0
TRIP0014034,CUST00336,DRV8411,London,Brixton,Hammersmith,2025-09-11 20:59:00,completed,9.66,43.2,11.13,2.78,8.35,0,1.0
TRIP0014035,CUST00336,DRV2122,London,Richmond,Westminster,2025-07-07 20:29:00,completed,7.6,24.1,10.03,2.51,7.52,0,1.0
TRIP0014036,CUST00336,DRV4785,London,Brixton,Camden,2024-08-02 18:44:00,completed,12.65,12.3,20.13,5.03,15.1,0,1.0
TRIP0014037,CUST00336,DRV3587,London,Kensington,Greenwich,2024-10-06 18:37:00,completed,6.06,6.3,18.56,4.64,13.92,0,1.0
TRIP0014038,CUST00336,DRV4551,London,Canary Wharf,Hammersmith,2025-01-27 05:24:00,completed,3.3,33.7,11.38,2.84,8.54,0,1.0
TRIP0014039,CUST00336,DRV3781,London,Brixton,Hammersmith,2025-03-15 19:31:00,completed,2.98,14.1,13.56,3.39,10.17,1,1.0
TRIP0014040,CUST00336,DRV7145,London,Hackney,Canary Wharf,2025-02-01 07:41:00,completed,3.46,12.2,30.98,7.74,23.24,0,1.2
TRIP0014041,CUST00336,DRV9235,London,Richmond,Brixton,2024-11-17 17:47:00,cancelled,4.19,14.8,2.35,0.59,1.76,0,1.0
TRIP0014042,CUST00336,DRV2732,London,Hammersmith,Richmond,2025-04-07 17:04:00,cancelled,9.56,13.4,1.37,0.34,1.03,0,1.0
TRIP0014043,CUST00336,DRV9652,London,Brixton,Richmond,2025-03-08 09:23:00,completed,8.4,9.3,14.78,3.7,11.08,0,1.2
TRIP0014044,CUST00336,DRV7695,London,Canary Wharf,Hammersmith,2025-09-30 02:56:00,completed,3.3,34.9,14.57,3.64,10.93,1,1.2
TRIP0014045,CUST00336,DRV8511,London,Westminster,Hackney,2025-12-07 01:03:00,completed,2.81,16.0,15.82,3.96,11.86,0,1.0
TRIP0014046,CUST00336,DRV6461,London,Brixton,Camden,2025-04-21 16:07:00,completed,4.72,16.8,13.95,3.49,10.46,0,1.0
TRIP0014047,CUST00336,DRV2218,London,Kensington,Richmond,2024-12-16 17:52:00,completed,,6.5,17.12,4.28,12.84,1,1.0
TRIP0014048,CUST00336,DRV1304,London,Greenwich,Camden,2025-12-08 14:51:00,completed,3.74,33.6,20.27,5.07,15.2,0,1.2
TRIP0014049,CUST00336,DRV1856,London,Westminster,Kensington,2024-07-26 09:00:00,completed,6.31,31.5,13.76,3.44,10.32,0,1.0
TRIP0014050,CUST00336,DRV8779,London,Brixton,Shoreditch,2025-02-23 17:54:00,cancelled,1.12,40.8,1.854,0.46,1.39,1,1.0
TRIP0014051,CUST00336,DRV3830,London,Camden,Richmond,2025-05-15 17:40:00,completed,3.58,14.1,18.1,4.53,13.57,0,1.0
TRIP0014052,CUST00336,DRV5576,London,Hackney,Canary Wharf,2025-12-11 15:08:00,completed,1.83,19.4,24.18,6.04,18.14,0,1.2
TRIP0014053,CUST00336,DRV9267,London,Richmond,Greenwich,2025-04-26 20:56:00,completed,5.04,7.2,13.7,3.42,10.28,0,1.0
TRIP0014054,CUST00336,DRV1683,London,Hackney,Westminster,2025-02-17 20:45:00,completed,1.35,36.6,18.06,4.51,13.55,0,1.0
TRIP0014055,CUST00336,DRV7045,London,Hammersmith,Richmond,2024-11-15 07:19:00,completed,8.61,12.0,14.45,3.61,10.84,0,1.0
TRIP0014056,CUST00336,DRV9258,London,Richmond,Shoreditch,2025-06-19 18:51:00,completed,7.24,11.8,16.64,4.16,12.48,0,1.0
TRIP0014057,CUST00336,DRV2648,London,Kensington,Greenwich,2024-08-28 14:40:00,completed,12.45,7.7,32.98,8.24,24.74,0,1.2
TRIP0014058,CUST00336,DRV2367,London,Shoreditch,Richmond,2025-10-06 08:01:00,completed,1.55,,9.1,2.28,6.82,0,1.0
TRIP0014059,CUST00336,DRV9105,London,Canary Wharf,Hammersmith,2024-10-14 09:35:00,completed,8.1,40.7,25.17,6.29,18.88,0,1.2
TRIP0014060,CUST00336,DRV3147,London,Camden,Richmond,2024-10-23 17:43:00,completed,8.98,29.4,6.39,1.6,4.79,0,1.0
TRIP0014061,CUST00336,DRV7224,London,Hackney,Westminster,2025-02-23 15:27:00,completed,4.07,32.5,22.67,5.67,17.0,0,1.0
TRIP0014062,CUST00336,DRV5478,London,Richmond,Hammersmith,2025-08-23 04:48:00,completed,3.29,33.8,6.44,1.61,4.83,0,1.0
TRIP0014063,CUST00336,DRV5715,London,Richmond,Greenwich,2025-03-01 19:37:00,cancelled,6.38,24.3,3.4560000000000004,0.86,2.6,0,1.0
TRIP0014064,CUST00336,DRV4239,London,Camden,Richmond,2025-02-20 17:12:00,completed,9.49,30.2,8.56,2.14,6.42,0,1.0
TRIP0014065,CUST00336,DRV3879,London,Shoreditch,Westminster,2024-11-01 12:26:00,completed,10.01,16.6,27.6,6.9,20.7,0,1.0
TRIP0014066,CUST00336,DRV3626,London,Richmond,Westminster,2025-03-29 09:29:00,completed,12.23,40.0,9.17,2.29,6.88,1,1.2
TRIP0014067,CUST00336,DRV9355,London,Kensington,Canary Wharf,2025-09-27 08:21:00,completed,10.69,17.8,11.38,2.84,8.54,0,1.0
TRIP0014068,CUST00336,DRV3088,London,Hackney,Canary Wharf,2025-06-24 14:54:00,completed,,37.6,22.91,5.73,17.18,0,1.0
TRIP0014069,CUST00336,DRV5026,London,Greenwich,Kensington,2025-11-13 11:44:00,completed,6.96,12.5,31.86,7.96,23.9,0,1.2
TRIP0014070,CUST00336,DRV6418,London,Shoreditch,Westminster,2025-04-09 22:51:00,completed,9.36,34.8,24.36,6.09,18.27,1,1.0
TRIP0014071,CUST00336,DRV1084,London,Shoreditch,Brixton,2024-07-04 22:03:00,completed,1.0,33.6,8.39,2.1,6.29,0,1.2
TRIP0014072,CUST00336,DRV4453,London,Westminster,Hammersmith,2025-06-13 20:40:00,completed,2.06,43.1,15.77,3.94,11.83,0,1.0
TRIP0014073,CUST00336,DRV8402,London,Brixton,Westminster,2025-04-04 19:12:00,completed,2.99,17.4,12.04,3.01,9.03,1,1.0
TRIP0014074,CUST00337,DRV3943,London,Canary Wharf,Hackney,2025-12-09 07:00:00,completed,10.15,25.6,22.09,5.52,16.57,0,1.0
TRIP0014075,CUST00337,DRV3653,London,Hackney,Shoreditch,2025-09-18 10:21:00,completed,2.1,38.1,17.42,4.36,13.06,0,1.0
TRIP0014076,CUST00337,DRV2370,London,Camden,Richmond,2025-05-26 19:23:00,completed,1.26,24.2,8.72,2.18,6.54,0,1.2
TRIP0014077,CUST00337,DRV9914,London,Kensington,Camden,2025-04-25 01:33:00,completed,11.89,37.3,18.21,4.55,13.66,0,1.0
TRIP0014078,CUST00337,DRV9311,London,Shoreditch,Canary Wharf,2025-09-18 12:59:00,completed,11.61,,33.24,8.31,24.93,0,1.2
TRIP0014079,CUST00337,DRV2111,London,Westminster,Camden,2025-06-08 22:09:00,completed,10.6,27.2,25.81,6.45,19.36,0,1.2
TRIP0014080,CUST00337,DRV3788,London,Hackney,Camden,2025-02-08 16:13:00,completed,8.06,17.8,12.65,3.16,9.49,0,1.0
TRIP0014081,CUST00337,DRV9271,London,Shoreditch,Kensington,2025-02-03 07:37:00,completed,8.35,,18.7,4.68,14.02,0,1.0
TRIP0014082,CUST00337,DRV5744,London,Greenwich,Kensington,2025-10-20 20:43:00,completed,6.86,40.3,17.19,4.3,12.89,1,1.0
TRIP0014083,CUST00337,DRV8653,London,Camden,Canary Wharf,2025-04-06 20:09:00,completed,3.56,43.4,16.06,4.01,12.05,0,1.0
TRIP0014084,CUST00337,DRV9752,London,Westminster,Richmond,2025-05-23 17:52:00,cancelled,,34.9,2.72,0.68,2.04,0,1.0
TRIP0014085,CUST00337,DRV7608,London,Hackney,Westminster,2025-05-22 00:28:00,completed,10.68,27.7,9.95,2.49,7.46,1,1.2
TRIP0014086,CUST00337,DRV1057,London,Kensington,Shoreditch,2025-03-17 11:48:00,completed,7.04,27.0,15.8,3.95,11.85,0,1.0
TRIP0014087,CUST00337,DRV2686,London,Westminster,Richmond,2025-06-09 10:31:00,completed,8.64,43.4,18.9,4.72,14.18,0,1.0
TRIP0014088,CUST00337,DRV4845,London,Brixton,Shoreditch,2025-02-15 13:46:00,completed,6.53,13.0,25.04,6.26,18.78,0,1.0
TRIP0014089,CUST00337,DRV9197,London,Camden,Canary Wharf,2025-02-23 11:35:00,completed,8.37,44.7,13.3,3.32,9.98,0,1.0
TRIP0014090,CUST00337,DRV8042,London,Camden,Shoreditch,2025-03-30 01:32:00,cancelled,1.53,34.1,5.282,1.32,3.96,0,1.0
TRIP0014091,CUST00337,DRV3087,London,Westminster,Hackney,2025-10-31 18:17:00,completed,12.79,17.0,20.38,5.1,15.28,1,1.0
TRIP0014092,CUST00337,DRV3699,London,Camden,Shoreditch,2025-01-30 20:41:00,completed,9.57,12.1,17.22,4.3,12.92,0,1.0
TRIP0014093,CUST00337,DRV8373,London,Shoreditch,Hackney,2025-05-01 06:49:00,completed,12.56,13.9,9.85,2.46,7.39,1,1.0
TRIP0014094,CUST00337,DRV7581,London,Richmond,Kensington,2025-03-07 00:25:00,completed,6.03,27.9,19.89,4.97,14.92,0,1.2
TRIP0014095,CUST00337,DRV6332,London,Greenwich,Kensington,2025-10-16 13:24:00,completed,12.63,44.2,7.23,1.81,5.42,0,1.0
TRIP0014096,CUST00337,DRV6133,London,Westminster,Hackney,2025-04-13 15:28:00,cancelled,6.69,33.9,2.798,0.7,2.1,1,1.0
TRIP0014097,CUST00337,DRV5169,London,Camden,Brixton,2025-09-21 20:14:00,completed,,24.6,18.81,4.7,14.11,0,1.0
TRIP0014098,CUST00337,DRV3307,London,Brixton,Kensington,2024-12-24 05:32:00,cancelled,8.48,6.0,3.6780000000000004,0.92,2.76,1,1.0
TRIP0014099,CUST00337,DRV6971,London,Brixton,Westminster,2025-09-09 15:34:00,completed,8.01,18.2,13.13,3.28,9.85,1,1.0
TRIP0014100,CUST00337,DRV6018,London,Camden,Shoreditch,2025-11-03 13:23:00,cancelled,2.52,41.4,6.586,1.65,4.94,0,1.2
TRIP0014101,CUST00337,DRV7123,London,Hammersmith,Kensington,2025-11-30 16:28:00,completed,4.1,,18.36,4.59,13.77,0,1.0
TRIP0014102,CUST00337,DRV7077,London,Westminster,Brixton,2025-11-06 08:27:00,completed,7.64,22.6,25.01,6.25,18.76,1,1.0
TRIP0014103,CUST00337,DRV5920,London,Kensington,Shoreditch,2025-02-07 11:21:00,completed,11.3,37.6,8.2,2.05,6.15,1,1.0
TRIP0014104,CUST00337,DRV9210,London,Shoreditch,Canary Wharf,2025-09-19 17:48:00,completed,6.25,25.8,16.52,4.13,12.39,1,1.0
TRIP0014105,CUST00337,DRV3508,London,Westminster,Kensington,2025-08-03 17:45:00,completed,12.64,18.8,12.77,3.19,9.58,0,1.0
TRIP0014106,CUST00337,DRV8863,London,Westminster,Canary Wharf,2025-05-23 19:36:00,cancelled,5.04,38.3,5.688000000000001,1.42,4.27,0,1.2
TRIP0014107,CUST00337,DRV6286,London,Kensington,Hammersmith,2025-09-16 18:01:00,cancelled,1.87,25.9,1.6600000000000001,0.42,1.24,0,1.0
TRIP0014108,CUST00337,DRV8366,London,Hammersmith,Hackney,2025-06-10 10:44:00,completed,8.44,,19.08,4.77,14.31,1,1.0
TRIP0014109,CUST00337,DRV6646,London,Canary Wharf,Kensington,2025-09-27 08:48:00,completed,12.8,8.7,12.66,3.16,9.5,0,1.0
TRIP0014110,CUST00337,DRV8442,London,Westminster,Shoreditch,2025-01-11 08:33:00,completed,8.02,5.1,24.5,6.12,18.38,0,1.0
TRIP0014111,CUST00337,DRV8320,London,Camden,Shoreditch,2025-05-10 04:03:00,completed,12.55,40.2,14.26,3.56,10.7,0,1.0
TRIP0014112,CUST00337,DRV9490,London,Canary Wharf,Westminster,2025-05-29 17:10:00,completed,12.0,31.9,8.19,2.05,6.14,0,1.0
TRIP0014113,CUST00337,DRV6975,London,Hackney,Brixton,2025-05-24 17:15:00,completed,2.93,43.4,7.88,1.97,5.91,0,1.0
TRIP0014114,CUST00337,DRV6803,London,Richmond,Camden,2025-10-14 13:35:00,completed,9.65,42.6,15.16,3.79,11.37,0,1.0
TRIP0014115,CUST00337,DRV8259,London,Greenwich,Camden,2025-12-13 15:42:00,completed,9.36,31.1,19.87,4.97,14.9,0,1.0
TRIP0014116,CUST00337,DRV7557,London,Camden,Brixton,2025-01-09 19:33:00,completed,10.79,42.4,9.4,2.35,7.05,0,1.2
TRIP0014117,CUST00337,DRV4856,London,Richmond,Shoreditch,2025-08-01 20:40:00,completed,5.68,7.1,17.74,4.43,13.31,0,1.0
TRIP0014118,CUST00337,DRV6649,London,Brixton,Hackney,2025-07-31 09:07:00,completed,1.23,41.7,25.11,6.28,18.83,0,1.0
TRIP0014119,CUST00337,DRV5134,London,Westminster,Kensington,2024-12-11 23:57:00,completed,10.7,38.9,33.58,8.4,25.18,0,1.2
TRIP0014120,CUST00337,DRV1800,London,Hackney,Richmond,2025-05-14 00:15:00,completed,4.35,29.0,31.72,7.93,23.79,0,1.2
TRIP0014121,CUST00337,DRV9895,London,Richmond,Westminster,2025-07-06 07:16:00,completed,1.86,28.4,15.02,3.76,11.26,1,1.0
TRIP0014122,CUST00337,DRV3827,London,Westminster,Hammersmith,2025-09-24 11:05:00,completed,4.73,42.8,17.54,4.38,13.16,1,1.0
TRIP0014123,CUST00337,DRV9072,London,Greenwich,Shoreditch,2025-10-29 19:54:00,cancelled,9.71,9.2,3.298,0.82,2.48,0,1.0
TRIP0014124,CUST00337,DRV1672,London,Kensington,Greenwich,2025-10-11 12:00:00,completed,10.72,9.8,25.75,6.44,19.31,0,1.0
