age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score
42,Other,3,24,0,Partnership,medium,6,109.37,26.59230769230769,0.1794871794871795,55.21,11.506,0.6979999999999998,3.4899999999999998,0.0594548551959114,0.1282051282051282,1,Q2,High,2025-02,2025-12,1,0,Mid-Inactive,0,0,0,0.5721153846153846
68,Female,2,5,0,Referral,high,2,190.56,24.62857142857143,0.1428571428571428,47.81,14.4225,2.47,9.88,0.1712601837406829,0.0952380952380952,1,Q4,Mid-High,2023-02,2025-11,0,0,Recent,1,0,1,0.5432692307692307
49,Male,11,7,0,Partnership,high,4,320.83,25.55972222222222,0.0694444444444444,47.47,16.38,4.5375,18.15,0.2765925022858884,0.0555555555555555,0,Q4,Low,2023-09,2025-11,0,0,Recent,1,0,1,0.5950854700854701
37,Male,3,28,0,Organic,medium,5,63.8,25.17391304347826,0.1304347826086956,8.45,8.0,0.0,0.0,0.0,0.0434782608695652,0,Q1,Low,2023-06,2025-11,1,0,Inactive,0,0,0,0.48290598290598286
46,Other,4,8,0,Partnership,high,7,187.39,25.676,0.1,51.95,13.93,1.0825000000000005,4.330000000000002,0.0769367448471926,0.08,0,Q4,Mid-Low,2025-10,2025-12,0,0,Mid-Recent,1,0,1,0.2927350427350427
48,Other,2,6,0,Organic,medium,5,87.03999999999999,24.770967741935483,0.0967741935483871,18.87,14.14,4.704999999999999,9.409999999999998,0.3327439886845826,0.064516129032258,0,Q1,Mid-Low,2025-09,2025-12,0,0,Recent,0,0,1,0.2879273504273504
61,Male,7,10,1,Referral,medium,8,113.44,22.9775,0.25,83.41,15.461666666666668,1.835,11.01,0.1166066511332344,0.15,1,Q2,High,2025-03,2025-12,0,0,Mid-Recent,0,0,1,0.5208333333333333
25,Male,5,10,0,Referral,medium,3,83.31,25.42758620689655,0.0689655172413793,6.47,9.0,2.53,2.53,0.2811111111111111,0.0344827586206896,0,Q1,Low,2024-10,2025-12,0,0,Mid-Recent,0,0,1,0.4807692307692308
20,Male,3,2,0,Referral,low,7,123.58,27.804761904761904,0.0952380952380952,24.380000000000003,16.38,4.395,8.79,0.2649984926138076,0.0476190476190476,0,Q3,Low,2025-08,2025-12,0,0,Recent,0,0,1,0.3141025641025641
38,Male,2,43,1,Organic,medium,9,147.44,26.388,0.14,36.99,13.15,3.9025,15.61,0.296768060836502,0.08,0,Q3,Mid-Low,2025-05,2025-12,1,1,Inactive,0,0,0,0.3482905982905983
67,Female,1,25,0,Organic,medium,9,114.33,24.91590909090909,0.0909090909090909,13.43,11.12,4.404999999999999,8.809999999999999,0.3961330935251798,0.0454545454545454,0,Q2,Low,2025-06,2025-11,1,0,Mid-Inactive,0,0,0,0.3157051282051282
25,Male,5,15,0,Ads,medium,9,98.66,27.32857142857143,0.1904761904761904,75.95,18.738,3.548,17.74,0.1893478492902124,0.119047619047619,1,Q2,High,2024-04,2025-12,0,0,Mid-Inactive,0,0,0,0.3696581196581197
35,Male,2,43,1,Ads,medium,0,45.85,24.446666666666665,0.2,8.92,9.0,0.08,0.08,0.0088888888888888,0.0666666666666666,0,Q1,Mid-Low,2023-09,2025-10,1,1,Inactive,0,0,0,0.2751068376068376
57,Female,8,36,0,Referral,medium,11,143.42,24.422807017543857,0.1578947368421052,48.010000000000005,10.574285714285711,3.715714285714285,26.01,0.3513915158065387,0.1228070175438596,1,Q3,High,2025-05,2025-12,1,1,Inactive,0,0,0,0.33653846153846156
61,Male,3,3,0,Partnership,low,2,55.13,23.630434782608692,0.1739130434782608,23.95,17.12,5.1450000000000005,10.29,0.3005257009345795,0.0869565217391304,0,Q1,Mid-Low,2023-08,2025-12,0,0,Recent,0,0,1,0.42735042735042733
43,Male,3,4,0,Organic,low,1,59.75,22.316666666666663,0.1666666666666666,35.81,13.44,1.5033333333333332,4.51,0.1118551587301587,0.125,1,Q1,High,2025-02,2025-12,0,0,Recent,0,0,1,0.24412393162393162
63,Other,4,41,0,Partnership,medium,3,204.84,24.95,0.1551724137931034,72.19,18.3,3.862000000000001,19.31,0.2110382513661202,0.0862068965517241,0,Q4,Mid-Low,2024-02,2025-12,1,1,Inactive,1,1,0,0.5422008547008548
24,Female,1,28,0,Partnership,low,2,118.29,25.765,0.05,15.62,16.0,0.3800000000000008,0.3800000000000008,0.02375,0.025,0,Q2,Low,2023-03,2025-11,1,0,Inactive,0,0,0,0.375
27,Other,4,38,1,Organic,medium,5,196.32,23.25625,0.171875,79.73,15.828571428571427,4.531428571428571,31.72,0.2846119336025123,0.109375,1,Q4,Mid-High,2023-10,2025-12,1,1,Inactive,1,1,0,0.6025641025641026
68,Female,3,46,0,Partnership,medium,8,157.08,23.901754385964917,0.0701754385964912,26.17,12.6,3.8766666666666665,11.63,0.3076719576719576,0.0526315789473684,0,Q3,Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.36431623931623935
25,Female,3,47,1,Partnership,low,5,131.82,24.656,0.18,62.67,13.68,3.5666666666666664,21.4,0.2545497799452837,0.12,1,Q3,High,2025-04,2025-12,1,1,Inactive,0,0,0,0.5635683760683761
56,Other,2,6,0,Referral,medium,9,149.61,25.58,0.1818181818181818,57.86,12.11,2.7383333333333333,16.43,0.2211603176739803,0.109090909090909,1,Q3,Mid-High,2023-08,2025-12,0,0,Recent,0,0,1,0.33493589743589747
38,Other,10,10,0,Organic,high,5,331.51,24.60897435897436,0.141025641025641,60.71,11.171428571428573,2.6614285714285715,18.63,0.2348122006554071,0.0897435897435897,1,Q4,Mid-High,2023-10,2025-12,0,0,Mid-Recent,1,0,1,0.467948717948718
44,Male,2,9,0,Ads,medium,6,110.33,22.92162162162162,0.1081081081081081,18.6,14.14,4.84,9.68,0.3422913719943423,0.054054054054054,0,Q2,Low,2025-06,2025-12,0,0,Mid-Recent,0,0,1,0.48717948717948717
39,Male,4,46,0,Partnership,high,6,217.62,24.97090909090909,0.1454545454545454,46.46,11.786,2.494,12.47,0.2116069913456643,0.0909090909090909,1,Q4,Mid-High,2024-04,2025-12,1,1,Inactive,1,1,0,0.4599358974358974
29,Other,4,19,0,Partnership,medium,8,137.61,24.3,0.1136363636363636,12.2,7.465,1.3650000000000004,2.730000000000001,0.1828533154722036,0.0454545454545454,0,Q3,Low,2023-10,2025-12,0,0,Mid-Inactive,0,0,0,0.3712606837606838
47,Female,4,4,0,Partnership,medium,5,79.05,22.983870967741936,0.2258064516129032,19.62,7.04,2.215,8.86,0.3110955056179775,0.1290322580645161,1,Q1,High,2024-11,2025-12,0,0,Recent,0,0,1,0.2879273504273504
22,Other,0,30,0,Partnership,low,5,57.22,19.679166666666667,0.125,43.2,16.583333333333332,2.183333333333333,6.549999999999999,0.1316582914572864,0.125,1,Q1,High,2024-04,2025-12,1,1,Inactive,0,0,0,0.27190170940170943
23,Male,1,120,1,Referral,high,1,65.93,25.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2024-03,2025-10,1,1,Inactive,0,0,0,0.18215811965811968
46,Other,1,11,0,Partnership,medium,2,138.98,24.2,0.15,43.85,12.7775,1.99,7.959999999999999,0.1536382937656822,0.1,1,Q3,Mid-High,2023-10,2025-11,0,0,Mid-Recent,0,0,1,0.23611111111111108
61,Female,6,40,0,Organic,medium,7,143.21,26.856818181818184,0.1363636363636363,50.78,11.206,1.418,7.09,0.1225159841022982,0.1136363636363636,1,Q3,Mid-High,2024-10,2025-12,1,1,Inactive,0,0,0,0.4476495726495726
23,Other,3,2,0,Partnership,medium,5,140.86,22.70217391304348,0.217391304347826,93.08,20.654,2.512,12.56,0.1188943581976524,0.108695652173913,1,Q3,Mid-High,2025-04,2025-12,0,0,Recent,0,0,1,0.6159188034188033
41,Other,3,21,0,Referral,high,10,209.37,25.46842105263158,0.087719298245614,36.3,18.41333333333333,6.313333333333333,18.94,0.3428674873280231,0.0526315789473684,0,Q4,Low,2024-01,2025-11,1,0,Mid-Inactive,1,1,0,0.3851495726495726
19,Male,3,12,0,Partnership,medium,6,166.52,26.373684210526317,0.1052631578947368,41.89,17.76,3.7966666666666655,11.39,0.2137762762762762,0.0526315789473684,0,Q4,Low,2023-03,2025-12,0,0,Mid-Recent,1,0,1,0.5032051282051282
43,Female,4,44,0,Ads,low,4,84.62,21.69375,0.1875,7.04,5.745,2.225,4.45,0.3872932985204526,0.0625,0,Q1,Mid-Low,2024-10,2025-12,1,1,Inactive,0,0,0,0.45192307692307687
30,Other,3,95,0,Organic,medium,5,167.8,25.806,0.14,38.03,15.76,3.083333333333333,9.25,0.1956429780033841,0.06,0,Q4,Mid-Low,2025-10,2025-12,1,1,Inactive,1,1,0,0.30662393162393164
60,Male,4,106,0,Referral,medium,5,126.8,27.41219512195122,0.1463414634146341,21.4,7.453333333333333,0.3933333333333333,1.1800000000000002,0.0522586359610274,0.073170731707317,0,Q3,Mid-Low,2025-07,2025-12,1,1,Inactive,0,0,0,0.37232905982905984
27,Other,0,11,0,Partnership,high,8,160.94,28.207894736842107,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,Q3,Low,2023-03,2025-11,0,0,Mid-Recent,0,0,1,0.49839743589743585
59,Female,3,38,0,Partnership,medium,8,194.81,27.57692307692308,0.1076923076923077,71.91,15.25,3.265,19.59,0.2140983606557377,0.0923076923076923,1,Q4,Mid-High,2023-06,2025-11,1,1,Inactive,1,1,0,0.579059829059829
45,Other,0,4,0,Partnership,medium,1,81.56,25.48,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-03,2025-10,0,0,Recent,0,0,1,0.3317307692307692
45,Other,2,10,1,Partnership,medium,4,121.57,24.919444444444444,0.1388888888888889,44.96,14.14,2.9575,11.83,0.2083113224159183,0.1111111111111111,1,Q3,Mid-High,2025-10,2025-12,0,0,Mid-Recent,0,0,1,0.24679487179487178
35,Female,0,67,0,Referral,medium,0,38.52,35.300000000000004,0.0833333333333333,18.06,19.0,0.9400000000000012,0.9400000000000012,0.0494736842105263,0.0833333333333333,0,Q1,Mid-Low,2024-09,2025-12,1,1,Inactive,0,0,0,0.1997863247863248
63,Female,1,8,0,Partnership,low,4,109.53,22.21351351351351,0.1351351351351351,21.19,8.073333333333332,1.01,3.03,0.125103220478943,0.081081081081081,0,Q2,Mid-Low,2023-10,2025-10,0,0,Mid-Recent,0,0,1,0.5010683760683761
66,Female,0,1,0,Referral,medium,11,96.52,25.994444444444444,0.1666666666666666,46.37,14.104,4.83,24.15,0.3424560408394782,0.1388888888888889,1,Q2,High,2023-08,2025-12,0,0,Recent,0,0,1,0.4967948717948718
58,Other,3,17,1,Organic,low,2,74.77,23.48888888888889,0.074074074074074,16.53,25.0,8.469999999999999,8.469999999999999,0.3387999999999999,0.037037037037037,0,Q1,Low,2023-07,2025-10,0,0,Mid-Inactive,0,0,0,0.3333333333333333
67,Male,1,42,0,Partnership,medium,7,111.36,25.32631578947368,0.131578947368421,41.78,13.82,3.375,13.5,0.2442112879884225,0.1052631578947368,1,Q2,Mid-High,2025-05,2025-11,1,1,Inactive,0,0,0,0.547008547008547
44,Female,5,60,1,Organic,medium,6,95.7,26.288888888888888,0.0555555555555555,27.18,18.0,4.41,8.82,0.245,0.0555555555555555,0,Q2,Low,2023-09,2025-11,1,1,Inactive,0,0,0,0.42040598290598286
65,Female,1,7,0,Referral,medium,6,91.67,25.425806451612903,0.064516129032258,30.35,18.0,2.8249999999999997,5.649999999999999,0.1569444444444444,0.064516129032258,0,Q2,Mid-Low,2024-12,2025-12,0,0,Recent,0,0,1,0.40598290598290593
54,Male,4,3,0,Referral,medium,4,162.75,23.226530612244897,0.1224489795918367,36.58,11.4375,2.2925000000000004,9.170000000000002,0.2004371584699454,0.0816326530612244,0,Q3,Mid-Low,2024-07,2025-11,0,0,Recent,0,0,1,0.2745726495726496
26,Other,7,29,0,Organic,high,8,203.93,23.843636363636364,0.2,64.42999999999999,13.083333333333334,2.455,14.73,0.1860788276907529,0.109090909090909,1,Q4,Mid-High,2025-05,2025-12,1,0,Inactive,1,1,0,0.4946581196581196
35,Female,1,2,0,Referral,medium,3,39.88,19.33076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-11,2025-10,0,0,Recent,0,0,1,0.10683760683760685
55,Other,1,10,0,Partnership,medium,4,142.03,26.65853658536585,0.1707317073170731,26.75,13.24,4.323333333333333,12.97,0.3265357502517623,0.073170731707317,0,Q3,Mid-Low,2024-03,2025-11,0,0,Mid-Recent,0,0,1,0.5737179487179487
68,Other,5,2,0,Partnership,medium,7,99.88,24.755000000000003,0.25,69.35,13.4,2.118333333333333,12.71,0.154886668291494,0.15,1,Q2,High,2025-10,2025-12,0,0,Recent,0,0,1,0.22916666666666666
39,Male,4,4,0,Ads,high,4,183.55,21.66744186046512,0.1860465116279069,53.52,14.95,4.246,21.23,0.2840133779264214,0.1162790697674418,1,Q4,Mid-High,2023-01,2025-11,0,0,Recent,1,0,1,0.6030982905982906
33,Other,7,48,1,Ads,low,5,138.63,21.688235294117646,0.0980392156862745,25.09,14.426666666666668,6.063333333333333,18.19,0.4202865064695009,0.0588235294117647,0,Q3,Mid-Low,2023-05,2025-10,1,1,Inactive,0,0,0,0.3733974358974359
21,Other,2,22,0,Referral,medium,0,128.06,27.65897435897436,0.1025641025641025,9.12,9.92,0.8000000000000007,0.8000000000000007,0.0806451612903226,0.0256410256410256,0,Q3,Low,2023-06,2025-11,1,0,Mid-Inactive,0,0,0,0.5026709401709402
43,Female,2,37,0,Partnership,low,4,78.86,22.80322580645161,0.1290322580645161,36.72,14.756666666666666,2.6166666666666667,7.85,0.1761274399820507,0.0967741935483871,1,Q1,Mid-High,2024-08,2025-12,1,1,Inactive,0,0,0,0.2115384615384615
48,Female,1,22,0,Partnership,low,1,86.31,23.04,0.1666666666666666,58.5,12.692,1.4560000000000002,7.280000000000001,0.1106719367588933,0.1666666666666666,1,Q1,High,2023-12,2025-10,1,0,Mid-Inactive,0,0,0,0.47115384615384615
42,Other,1,38,0,Referral,low,3,77.52,24.517241379310345,0.2413793103448276,8.08,12.28,4.199999999999999,4.199999999999999,0.3420195439739413,0.0344827586206896,0,Q1,Low,2024-12,2025-12,1,1,Inactive,0,0,0,0.4738247863247863
45,Other,0,47,0,Organic,medium,8,94.78,26.254285714285714,0.1714285714285714,45.8,15.51,0.5566666666666672,1.6700000000000017,0.0351801137560564,0.0857142857142857,0,Q2,Mid-Low,2024-04,2025-12,1,1,Inactive,0,0,0,0.485576923076923
34,Other,0,25,0,Partnership,high,8,229.09,25.804761904761907,0.1269841269841269,42.83,22.0,7.723333333333334,23.17,0.3510606060606061,0.0476190476190476,0,Q4,Low,2024-08,2025-12,1,0,Mid-Inactive,1,1,0,0.327457264957265
67,Male,1,1,0,Ads,medium,3,56.5,25.178947368421053,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.34775641025641024
61,Male,0,53,0,Referral,high,12,244.2,24.2796875,0.140625,36.03,10.28,1.4624999999999997,5.849999999999999,0.1396848137535816,0.0625,0,Q4,Mid-Low,2025-09,2025-12,1,1,Inactive,1,1,0,0.5470085470085471
24,Other,5,3,0,Organic,medium,3,88.5,27.35172413793104,0.1724137931034483,10.71,5.98,2.41,7.23,0.403010033444816,0.1034482758620689,1,Q1,Mid-High,2024-03,2025-10,0,0,Recent,0,0,1,0.5154914529914529
34,Male,4,17,0,Referral,medium,3,91.82,27.3375,0.125,25.51,12.356666666666667,3.8533333333333335,11.56,0.3118424602104127,0.09375,1,Q2,Mid-High,2024-03,2025-12,0,0,Mid-Inactive,0,0,0,0.4033119658119658
60,Male,0,54,0,Referral,medium,5,44.58,22.55263157894737,0.2105263157894736,33.7,16.25,5.016666666666667,15.05,0.3087179487179487,0.1578947368421052,1,Q1,High,2024-03,2025-12,1,1,Inactive,0,0,0,0.18108974358974358
42,Other,5,9,0,Referral,medium,2,163.91,25.81020408163265,0.2244897959183673,124.57,14.907999999999998,2.683,26.83,0.1772126816380449,0.2040816326530612,1,Q3,High,2025-06,2025-12,0,0,Mid-Recent,0,0,1,0.3023504273504274
47,Other,0,6,0,Partnership,medium,7,153.84,26.026415094339622,0.1132075471698113,33.24,12.916666666666666,1.9766666666666663,5.93,0.1513913709471534,0.0566037735849056,0,Q3,Low,2023-04,2025-12,0,0,Recent,0,0,1,0.375
34,Male,6,55,0,Organic,medium,7,129.43,22.0,0.1333333333333333,22.42,12.15,4.676666666666666,14.029999999999998,0.3849108367626885,0.0666666666666666,0,Q3,Mid-Low,2023-01,2025-11,1,1,Inactive,0,0,0,0.3408119658119658
39,Male,2,9,0,Organic,low,0,101.68,26.686486486486487,0.1081081081081081,30.08,11.17,1.17,3.51,0.1044953855314081,0.081081081081081,0,Q2,Mid-Low,2023-03,2025-12,0,0,Mid-Recent,0,0,1,0.4941239316239316
49,Male,8,36,0,Ads,high,6,243.36,26.35555555555556,0.1904761904761904,49.14,13.407999999999998,3.58,17.9,0.2670047732696897,0.0793650793650793,0,Q4,Mid-Low,2024-07,2025-11,1,1,Inactive,1,1,0,0.702457264957265
52,Female,4,62,1,Referral,medium,3,143.65,25.095121951219515,0.0975609756097561,49.620000000000005,19.0,2.4599999999999995,7.379999999999999,0.1294736842105263,0.073170731707317,0,Q3,Mid-Low,2023-01,2025-09,1,1,Inactive,0,0,0,0.6014957264957266
24,Male,8,41,0,Referral,medium,8,158.07,24.546296296296298,0.1481481481481481,57.28,14.19,0.2174999999999998,0.8699999999999992,0.0149613069647463,0.074074074074074,0,Q3,Mid-Low,2023-09,2025-12,1,1,Inactive,0,0,0,0.6014957264957265
49,Male,6,30,0,Referral,high,8,339.96,23.478048780487807,0.1707317073170731,72.98,13.72,4.75625,38.05,0.3427001711249212,0.0975609756097561,1,Q4,Mid-High,2023-11,2025-12,1,1,Inactive,1,1,0,0.5614316239316239
62,Female,0,30,0,Referral,medium,2,116.08,23.45757575757576,0.1818181818181818,40.14,10.084,2.056,10.28,0.2038873462911543,0.1515151515151515,1,Q2,High,2024-08,2025-12,1,1,Inactive,0,0,0,0.3450854700854701
43,Other,3,5,0,Ads,low,8,122.23,25.255102040816325,0.1020408163265306,60.51,18.32,3.95,15.8,0.2070501900144148,0.0816326530612244,0,Q3,Mid-Low,2023-10,2025-11,0,0,Recent,0,0,1,0.35790598290598297
25,Other,4,12,1,Organic,low,5,74.57,24.807142857142857,0.1785714285714285,26.32,14.5,1.3550000000000004,2.710000000000001,0.0933517051326214,0.0714285714285714,0,Q1,Mid-Low,2023-07,2025-12,0,0,Mid-Recent,0,0,1,0.3167735042735043
58,Other,3,13,0,Organic,high,8,338.14,24.312941176470588,0.1294117647058823,87.8,14.39,2.085714285714286,14.6,0.142578125,0.0823529411764705,0,Q4,Mid-Low,2023-08,2025-11,0,0,Mid-Recent,1,0,1,0.7409188034188035
66,Female,0,0,0,Ads,low,4,100.19,26.422500000000003,0.25,86.74,13.788571428571428,1.5442857142857145,10.81,0.1108149666837519,0.175,1,Q2,High,2025-10,2025-12,0,0,Recent,0,0,1,0.20833333333333331
37,Other,4,3,0,Referral,medium,2,213.13,24.425,0.1833333333333333,65.19,11.33375,3.3062500000000004,26.450000000000003,0.2886294194674815,0.1333333333333333,1,Q4,High,2024-06,2025-12,0,0,Recent,1,0,1,0.40491452991453
58,Female,7,32,0,Ads,high,6,247.55,25.993548387096773,0.1935483870967742,71.06,12.546666666666669,0.9333333333333332,5.599999999999999,0.0730498304200365,0.0967741935483871,1,Q4,Mid-High,2023-12,2025-12,1,1,Inactive,1,1,0,0.5731837606837606
64,Other,0,50,0,Partnership,high,12,288.85,24.77733333333333,0.1733333333333333,100.32,13.123333333333331,2.1688888888888886,19.52,0.1628838451268357,0.12,1,Q4,High,2023-10,2025-12,1,1,Inactive,1,1,0,0.3856837606837607
59,Female,3,20,0,Partnership,medium,2,51.09,28.557894736842105,0.1578947368421052,27.32,11.686666666666667,2.6633333333333327,7.989999999999998,0.2262815066553383,0.1578947368421052,1,Q1,High,2024-08,2025-12,1,0,Mid-Inactive,0,0,0,0.43803418803418803
21,Female,5,2,1,Partnership,medium,8,86.57,26.22222222222222,0.1666666666666666,28.36,11.773333333333332,2.32,6.959999999999999,0.1970554926387315,0.0833333333333333,0,Q1,Mid-Low,2024-04,2025-12,0,0,Recent,0,0,1,0.47596153846153844
47,Other,1,12,0,Ads,medium,5,120.77,24.29285714285714,0.1428571428571428,30.91,11.11,3.4375,13.75,0.3078817733990148,0.0952380952380952,1,Q2,Mid-High,2024-10,2025-12,0,0,Mid-Recent,0,0,1,0.48771367521367526
49,Other,2,5,0,Partnership,medium,10,253.77,24.257142857142856,0.1168831168831168,24.39,11.973333333333334,3.8433333333333337,11.53,0.3209910913140312,0.0389610389610389,0,Q4,Low,2025-08,2025-12,0,0,Recent,1,0,1,0.5400641025641026
18,Male,4,42,0,Organic,medium,7,176.85,27.48363636363636,0.2,96.23,18.926666666666662,3.1533333333333338,18.92,0.1643074250976987,0.109090909090909,1,Q4,Mid-High,2024-10,2025-10,1,1,Inactive,1,1,0,0.5432692307692308
28,Other,1,1,0,Referral,medium,2,100.81,24.49090909090909,0.1818181818181818,72.25,16.86,2.8660000000000005,14.330000000000002,0.1655116655116655,0.1515151515151515,1,Q2,High,2023-04,2025-11,0,0,Recent,0,0,1,0.22008547008547008
57,Male,2,16,0,Ads,medium,8,98.52,22.9575,0.15,54.92,14.0,3.2,16.0,0.2256063169768753,0.125,1,Q2,High,2024-06,2025-12,0,0,Mid-Inactive,0,0,0,0.5694444444444444
38,Male,3,77,1,Organic,low,5,88.94,25.75454545454545,0.1818181818181818,9.84,12.0,2.16,2.16,0.18,0.0303030303030303,0,Q1,Low,2023-03,2025-12,1,1,Inactive,0,0,0,0.20619658119658119
29,Female,3,19,0,Referral,medium,3,64.15,29.563636363636363,0.1818181818181818,14.99,19.0,4.01,4.01,0.2110526315789473,0.0454545454545454,0,Q1,Low,2024-10,2025-12,0,0,Mid-Inactive,0,0,0,0.3952991452991453
28,Other,4,16,0,Ads,low,8,143.1,23.40754716981132,0.1509433962264151,85.17,24.0,3.1025,12.41,0.127177700348432,0.0754716981132075,0,Q3,Mid-Low,2023-10,2025-12,0,0,Mid-Inactive,0,0,0,0.625
20,Male,1,35,0,Partnership,medium,11,124.99,25.16122448979592,0.1224489795918367,32.6,11.3275,3.1775,12.71,0.2805120282498344,0.0816326530612244,0,Q3,Mid-Low,2023-09,2025-12,1,1,Inactive,0,0,0,0.3301282051282052
23,Male,4,7,0,Ads,low,5,165.6,25.083050847457628,0.0847457627118644,5.1,4.76,0.0,0.0,0.0,0.0169491525423728,0,Q3,Low,2023-01,2025-11,0,0,Recent,0,0,1,0.48397435897435903
36,Female,4,56,0,Ads,medium,6,62.26,21.9,0.08,23.020000000000003,15.375,4.02,8.04,0.2588538312942691,0.08,0,Q1,Mid-Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.359508547008547
51,Female,2,0,0,Ads,medium,0,49.4,22.76,0.0666666666666666,22.08,22.0,0.0,0.0,0.0,0.0666666666666666,0,Q1,Mid-Low,2024-08,2025-09,0,0,Recent,0,0,1,0.30982905982905984
56,Male,4,1,0,Referral,high,11,194.95,26.275510204081638,0.2653061224489796,68.75,14.206666666666669,2.876666666666667,17.26,0.2006743401930008,0.1224489795918367,1,Q4,High,2023-03,2025-12,0,0,Recent,1,0,1,0.48290598290598286
18,Other,1,12,0,Ads,low,4,55.9,19.727272727272727,0.1363636363636363,8.88,12.28,3.3999999999999986,3.3999999999999986,0.276872964169381,0.0454545454545454,0,Q1,Low,2025-08,2025-12,0,0,Mid-Recent,0,0,1,0.21474358974358976
57,Female,9,6,0,Partnership,high,8,236.53,24.859375,0.15625,50.29,16.560000000000002,3.9875,15.95,0.2407910628019324,0.0625,0,Q4,Mid-Low,2023-03,2025-11,0,0,Recent,1,0,1,0.6164529914529915
30,Male,0,1,0,Partnership,high,5,159.77,22.50263157894737,0.0526315789473684,19.21,22.0,2.789999999999999,2.789999999999999,0.1268181818181817,0.0263157894736842,0,Q3,Low,2024-04,2025-12,0,0,Recent,0,0,1,0.41506410256410253
60,Male,0,12,0,Organic,medium,0,167.83,22.628571428571423,0.1836734693877551,54.13,15.442000000000002,4.6160000000000005,23.08,0.2989250097137677,0.1020408163265306,1,Q4,Mid-High,2025-08,2025-12,0,0,Mid-Recent,1,0,1,0.5384615384615384
34,Female,2,18,0,Referral,low,4,82.96,24.58125,0.1875,41.48,14.02,3.65,14.6,0.2603423680456491,0.125,1,Q1,High,2024-10,2025-12,0,0,Mid-Inactive,0,0,0,0.2713675213675214
52,Male,2,2,0,Referral,high,8,214.67,24.150943396226417,0.1886792452830188,44.02,11.602,2.798,13.989999999999998,0.2411653163247716,0.0943396226415094,1,Q4,Mid-High,2023-06,2025-11,0,0,Recent,1,0,1,0.4722222222222222
22,Male,3,21,0,Organic,high,12,335.84,25.206172839506173,0.1975308641975308,136.38,14.181666666666668,2.820833333333333,33.849999999999994,0.1988486165775715,0.1481481481481481,1,Q4,High,2023-09,2025-12,1,0,Mid-Inactive,1,1,0,0.43910256410256415
